,t,pos,vel,rot_vel,head_direction
487,48.80000000000042,"[0.2237299143001939, 0.3680454220749346]","[-0.011763427592825504, -0.14175460814011165]",-0.12420237511843624,"[-0.051442690361072775, -0.998675948247686]"
488,48.900000000000425,"[0.2221928104644609, 0.35233945825305807]","[-0.015371038357329947, -0.15705963821876556]",-0.14762809309718072,"[-0.0821017267360171, -0.9966239543915069]"
489,49.000000000000426,"[0.21901210829368808, 0.3355504051187213]","[-0.0318070217077282, -0.16789053134336762]",-0.8967568587450092,"[-0.15164639693005794, -0.9884348083197653]"
490,49.10000000000043,"[0.21463348645781535, 0.3198211471653503]","[-0.043786218358727313, -0.1572925795337099]",-0.8426846585922121,"[-0.22969660405960277, -0.9732622822669571]"
491,49.20000000000043,"[0.21101278218085937, 0.3057062305997669]","[-0.03620704276955988, -0.1411491656558339]",0.20399282775611205,"[-0.24222333607542695, -0.9702205189854988]"
492,49.30000000000043,"[0.2066029676911882, 0.28649029842402307]","[-0.044098144896711766, -0.19215932175743855]",0.2551885983234303,"[-0.22986584771736945, -0.9732223240622747]"
493,49.40000000000043,"[0.20220403649337831, 0.2726492663829515]","[-0.043989311978098744, -0.13841032041071566]",-0.8213939630710776,"[-0.2787257246091819, -0.9603707463480375]"
494,49.50000000000043,"[0.2020617879087606, 0.25594891400077463]","[-0.0014224858461772683, -0.16700352382176875]",2.9920444285984082,"[-0.09941409026507401, -0.9950461490085613]"
495,49.600000000000435,"[0.1967078864821626, 0.24271581324498023]","[-0.053539014265979734, -0.13233100755794397]",-3.7593388252314153,"[-0.28574281052325035, -0.9583063425827223]"
496,49.700000000000436,"[0.20087740204710244, 0.225997382604614]","[0.0416951556493983, -0.16718430640366239]",6.288614603193574,"[0.06822115287975888, -0.9976702232199559]"
497,49.80000000000044,"[0.19814726906501376, 0.21113179625496012]","[-0.027301329820886844, -0.14865586349653875]",-4.260401188890395,"[-0.0983633529325507, -0.9951505668992339]"
498,49.90000000000044,"[0.19859879515822326, 0.2023357346425564]","[0.004515260932095033, -0.08796061612403733]",2.3292312605711896,"[0.0013925247850903667, -0.9999990304368914]"
499,50.00000000000044,"[0.19785042885370552, 0.19631527257929338]","[-0.007483663045177447, -0.0602046206326301]",-1.7495216693086846,"[-0.08191441696362034, -0.9966393672204156]"
500,50.10000000000044,"[0.19663769079062904, 0.18996875185134435]","[-0.012127380630764795, -0.06346520727949029]",-0.6514264326206831,"[-0.15262558796798467, -0.9882840836001696]"
501,50.20000000000044,"[0.19432171530433498, 0.1833412158312549]","[-0.023159754862940585, -0.06627536020089447]",-1.4737329698638124,"[-0.27180898054769265, -0.9623512238749551]"
502,50.300000000000445,"[0.19221914655277966, 0.17820936127211182]","[-0.02102568751555317, -0.05131854559143084]",-0.5266266164812361,"[-0.3438443192404335, -0.9390266684850238]"
503,50.400000000000446,"[0.1881690894557808, 0.17035776004963812]","[-0.04050057096998849, -0.07851601222473692]",-0.8738605453813264,"[-0.42096786199113434, -0.9070755531765881]"
504,50.50000000000045,"[0.1859683253864206, 0.16311033651971726]","[-0.02200764069360206, -0.0724742352992086]",1.8141773141403483,"[-0.3347551788187177, -0.942305136489263]"
505,50.60000000000045,"[0.18467366491538503, 0.15555212202086152]","[-0.012946604710355747, -0.07558214498855742]",1.2516742332448771,"[-0.2248763349029918, -0.9743873121098188]"
506,50.70000000000045,"[0.17854567607360994, 0.15296360521455335]","[-0.06127988841775095, -0.02588516806308172]",-10.014840009362445,"[-0.7627655431303966, -0.6466751318962183]"
507,50.80000000000045,"[0.17601877269248875, 0.14932480284474398]","[-0.025269033811211872, -0.03638802369809374]",5.641553860112527,"[-0.6393298476414353, -0.7689326016724608]"
508,50.90000000000045,"[0.17398621260134822, 0.14520677019191966]","[-0.020325600911405284, -0.04118032652824316]",1.4848590576171805,"[-0.5113120307526002, -0.859395140321175]"
509,51.000000000000455,"[0.17177091075271642, 0.14091059833396696]","[-0.022153018486318066, -0.042961718579526964]",-0.17591867911442627,"[-0.4761674831367758, -0.8793546087916913]"
510,51.100000000000456,"[0.17134024059996425, 0.13803333568636197]","[-0.004306701527521661, -0.02877262647604989]",3.275236832259081,"[-0.2609032698072278, -0.9653649485059508]"
511,51.20000000000046,"[0.17147552949877248, 0.1290250525346176]","[0.0013528889880823347, -0.09008283151744373]",1.6357173087327048,"[-0.07762651888716546, -0.9969825091572373]"
512,51.30000000000046,"[0.17013972860505233, 0.12384418070855288]","[-0.013358008937201515, -0.0518087182606472]",-2.6734756308160534,"[-0.1929742013681141, -0.9812038308151566]"
513,51.40000000000046,"[0.17076240933213324, 0.11833047045459034]","[0.006226807270809098, -0.055137102539625366]",3.647939130442941,"[0.010598921575696764, -0.9999438298531734]"
514,51.50000000000046,"[0.17136818338085233, 0.11641103679757145]","[0.006057740487190877, -0.019194336570188958]",1.9327972415080286,"[0.20616807466519224, -0.978516594130548]"
515,51.60000000000046,"[0.17152899759412443, 0.11452733750634858]","[0.0016081421327210355, -0.01883699291222868]",-2.205366314887627,"[0.12564011407980719, -0.9920758850682809]"
516,51.700000000000465,"[0.17205775209891605, 0.11302816228257323]","[0.005287545047916176, -0.014991752237753508]",2.5391704246513136,"[0.26495881766558804, -0.9642597289844961]"
517,51.800000000000466,"[0.17207283979697735, 0.10964699935727713]","[0.0001508769806130017, -0.03381162925296097]",-3.346429061952909,"[0.09200391025992191, -0.9957586457053156]"
518,51.90000000000047,"[0.1736789233780566, 0.10510527084121218]","[0.016060835810792484, -0.045417285160649495]",3.3543120848999575,"[0.25466615473886456, -0.9670290324651689]"
519,52.00000000000047,"[0.17726711435926312, 0.09674432976192504]","[0.03588190981206524, -0.08360941079287143]",0.6547694745943922,"[0.3486535060427136, -0.9372516912356699]"
520,52.10000000000047,"[0.17813313065305358, 0.09068615423098282]","[0.008660162937904614, -0.0605817553094222]",-2.633957361694632,"[0.21163579874350286, -0.9773486014161987]"
521,52.20000000000047,"[0.17830005750465303, 0.08520494501117826]","[0.0016692685159944154, -0.05481209219804564]",-1.1154104436752021,"[0.09117700711459846, -0.9958347018323999]"
522,52.30000000000047,"[0.18021414220692258, 0.07874980465643815]","[0.019140847022695584, -0.0645514035474011]",2.578130452208347,"[0.22086755949552858, -0.9753038096729086]"
523,52.400000000000475,"[0.18079292728922927, 0.07214439644305438]","[0.005787850823066876, -0.06605408213383762]",-2.0086153630170767,"[0.13208336490357125, -0.9912386113927111]"
524,52.500000000000476,"[0.17943600418835592, 0.06815001016813702]","[-0.013569231008733473, -0.03994386274917369]",-4.148685861178256,"[-0.1744857852339591, -0.984659692864133]"
525,52.60000000000048,"[0.17889772735056028, 0.06361551165287443]","[-0.005382768377956426, -0.045344985152625805]",2.0932150919339954,"[-0.1367979676401613, -0.9905989683264975]"
526,52.70000000000048,"[0.1788017001915082, 0.059164805074637616]","[-0.000960271590520756, -0.04450706578236818]",0.9658246031856788,"[-0.06006902782999612, -0.9981942255370742]"
527,52.80000000000048,"[0.17923388165721385, 0.05644282642846365]","[0.004321814657056444, -0.027219786461739684]",1.7904610360562945,"[0.08496359315367497, -0.9963840563951316]"
528,52.90000000000048,"[0.18197889238471462, 0.053832252305992666]","[0.02745010727500774, -0.026105741224709822]",6.530170204376855,"[0.5426710536387983, -0.8399453122332171]"
529,53.00000000000048,"[0.18364849682843506, 0.051459588300096615]","[0.016696044437204405, -0.02372664005896051]",-1.9729121275342987,"[0.564643523897192, -0.8253348962215044]"
530,53.100000000000485,"[0.1856105880568416, 0.04739774832670647]","[0.019620912284065428, -0.04061839973390144]",-1.6320227264744425,"[0.4793891409125825, -0.8776024450598893]"
531,53.200000000000486,"[0.18377496055854484, 0.04368594774817108]","[-0.018356274982967713, -0.037118005785353875]",-9.092667849655482,"[-0.15074509133384936, -0.988572666746734]"
532,53.30000000000049,"[0.18383750664495874, 0.041073147590081655]","[0.0006254608641390047, -0.02612800158089429]",4.832190680050381,"[-0.03441138062819181, -0.9994077530634139]"
533,53.40000000000049,"[0.18287082478947767, 0.04186257506264475]","[-0.009666818554810719, 0.007894274725630951]",-22.796220410620894,"[-0.9862199949940222, 0.16543917756683527]"
534,53.50000000000049,"[0.1827460586460469, 0.04386119015265223]","[-0.0012476614343076564, 0.01998615090007483]",-8.23647073067546,"[-0.4570791864617983, 0.8894260044002652]"
535,53.60000000000049,"[0.18252087422449598, 0.045825199565247464]","[-0.0022518442155092244, 0.019640094125952315]",0.5181116918330564,"[-0.23163283392072034, 0.972803284456758]"
536,53.70000000000049,"[0.18174265469666587, 0.047502169817637066]","[-0.007782195278301096, 0.01676970252389602]",3.203310337583476,"[-0.35944836492758375, 0.9331649762774462]"
537,53.800000000000495,"[0.18098614689852452, 0.04919320678694962]","[-0.007565077981413482, 0.016910369693125538]",-0.13827990712862004,"[-0.3921798534162857, 0.9198885598671074]"
538,53.900000000000496,"[0.17988297196067193, 0.05060267707840705]","[-0.011031749378525857, 0.014094702914574306]",2.43441337434412,"[-0.5457504445225115, 0.8379477622760747]"
539,54.0000000000005,"[0.17806696457647064, 0.053059006332344984]","[-0.018160073842012903, 0.024563292539379333]",-0.27448200763277697,"[-0.5784687352795059, 0.81570455577012]"
540,54.1000000000005,"[0.1730814768588259, 0.05507850031653445]","[-0.04985487717644732, 0.020194939841894632]",5.493131592130043,"[-0.8406976416777748, 0.5415048247960748]"
541,54.2000000000005,"[0.16856803163691103, 0.059940882063056]","[-0.0451344522191488, 0.04862381746521552]",-4.377283919061865,"[-0.7389166606278809, 0.6737968303921748]"
542,54.3000000000005,"[0.16023965026788642, 0.06174310079273486]","[-0.08328381369024612, 0.018022187296788603]",6.094971868416454,"[-0.9261675832476295, 0.3771121951637807]"
543,54.4000000000005,"[0.1573330101772506, 0.06382416066546368]","[-0.029066400906358203, 0.02081059872728816]",-4.082670390640875,"[-0.8560105216350166, 0.5169583995353464]"
544,54.500000000000504,"[0.1566729240505323, 0.06623726059103778]","[-0.006600861267183067, 0.024130999255741054]",-6.824454089884782,"[-0.4923644185646898, 0.8703891539601437]"
545,54.600000000000506,"[0.15589846622153963, 0.06893611583077261]","[-0.007744578289926585, 0.026988552397348292]",0.12442392416358139,"[-0.3501573249005196, 0.9366909030296559]"
546,54.70000000000051,"[0.15565760972538006, 0.0735599100662854]","[-0.002408564961595694, 0.0462379423551279]",-2.2739274891034533,"[-0.15298354237470854, 0.9882287365597531]"
547,54.80000000000051,"[0.15692472157054882, 0.07838603917716176]","[0.012671118451687557, 0.04826129110876362]",-3.087988020477468,"[0.12054728914648165, 0.9927075858879262]"
548,54.90000000000051,"[0.15808570907374098, 0.08018205732609567]","[0.011609875031921568, 0.017960181489339033]",-3.171190669181687,"[0.41142697894556746, 0.9114427250221067]"
549,55.00000000000051,"[0.1585875659903848, 0.08230172250946696]","[0.005018569166438114, 0.02119665183371297]",3.4136971857803133,"[0.29192635816783796, 0.9564407986942334]"
550,55.10000000000051,"[0.15965103398245004, 0.08353567152800435]","[0.010634679920652479, 0.01233949018537392]",-4.78848799554874,"[0.542879018512314, 0.8398109139914214]"
551,55.200000000000514,"[0.16299906412804543, 0.08726774813917211]","[0.03348030145595399, 0.03732076611167756]",-0.19848186268481172,"[0.6278653353686805, 0.7783219903371446]"
552,55.300000000000516,"[0.1671977111921065, 0.0917737814323423]","[0.04198647064061062, 0.04506033293170189]",-0.18888873525563454,"[0.6641381100204944, 0.7476099055111601]"
553,55.40000000000052,"[0.16976270221862905, 0.09684335064176906]","[0.025649910265225506, 0.050695692094267636]",2.816933075018031,"[0.5262368845778931, 0.8503380159147028]"
554,55.50000000000052,"[0.17344231323262804, 0.10206116790564734]","[0.03679611013998996, 0.0521781726387828]",-1.4580233283465382,"[0.5598442394271618, 0.8285978684381361]"
555,55.60000000000052,"[0.17706441735047898, 0.10406456411252377]","[0.03622104117850938, 0.020033962068764233]",-4.513647018838727,"[0.7893601118408077, 0.6139304633544971]"
556,55.70000000000052,"[0.1783735225312126, 0.10494724195923552]","[0.013091051807336274, 0.008826778467117546]",0.8799537863078444,"[0.8162920518239488, 0.5776394083933745]"
557,55.80000000000052,"[0.18229431724301226, 0.10590475388368793]","[0.03920794711799652, 0.009575119244524116]",-3.5368650286685988,"[0.9343748839428987, 0.35629142040848344]"
558,55.900000000000524,"[0.18752659598639126, 0.10579900086291093]","[0.05232278743379004, -0.0010575302077700521]",-2.5972803792985566,"[0.994254360005356, 0.1070432978300835]"
559,56.000000000000526,"[0.19229448658177567, 0.10409774587177598]","[0.04767890595384405, -0.01701254991134951]",-3.2251800392429875,"[0.9812634313534386, -0.19267090669967657]"
560,56.10000000000053,"[0.19586794042513242, 0.10296830768073341]","[0.0357345384335675, -0.011294381910425672]",0.36606569692391844,"[0.9641087132101335, -0.26550779482399506]"
561,56.20000000000053,"[0.20047482876720404, 0.1008142433633129]","[0.046068883420716245, -0.021540643174205037]",-1.3124424572061688,"[0.9282122033885586, -0.3720512135184579]"
562,56.30000000000053,"[0.2062478289892958, 0.09943829869194096]","[0.05773000222091762, -0.013759446713719481]",2.033920281345356,"[0.9602172440297143, -0.27925408549917435]"
563,56.40000000000053,"[0.2113598206863348, 0.09533651233966818]","[0.05111991697038992, -0.041017863522727765]",-4.422119068750536,"[0.8546629768133578, -0.5191832008689512]"
564,56.50000000000053,"[0.21959814602827651, 0.08676740956376676]","[0.08238325341941716, -0.08569102775901422]",-1.288859123948436,"[0.7525315753856865, -0.658556169242637]"
565,56.600000000000534,"[0.2341673730564587, 0.07920669928402387]","[0.14569227028182197, -0.07560710279742894]",3.2637983459674835,"[0.8480034810101501, -0.5299906567050667]"
566,56.700000000000536,"[0.23751995204203435, 0.06952868760194326]","[0.03352578985575644, -0.096780116820806]",-7.586221687657657,"[0.5275422633995474, -0.8495287872269442]"
567,56.80000000000054,"[0.24277913366956494, 0.057317728284898777]","[0.05259181627530585, -0.12210959317044488]",0.7320615440023648,"[0.4406442240521719, -0.8976818299428029]"
568,56.90000000000054,"[0.246874408736184, 0.04912962452711017]","[0.04095275066619053, -0.08188103757788605]",0.5708672258728065,"[0.4450978054505031, -0.8954819616179581]"
569,57.00000000000054,"[0.2519006783716502, 0.030794182624785282]","[0.05026269635466207, -0.1833544190232489]",-1.9621587878753655,"[0.32597391993205227, -0.9453787619383736]"
570,57.10000000000054,"[0.25494773333728216, 0.013585041192112079]","[0.030470549656319568, -0.17209141432673203]",-0.9231136766008508,"[0.22550584237940247, -0.9742418154917988]"
571,57.20000000000054,"[0.2580659048213853, 0.006314909180680348]","[0.031181714841031494, -0.0727013201143173]",2.2993270229673524,"[0.3391413654117241, -0.9407354220325029]"
572,57.300000000000544,"[0.25510678567390854, 0.000846126596061151]","[-0.02959119147476763, -0.054687825846191966]",-9.011471879418291,"[-0.22130053977126152, -0.9752056557962265]"
573,57.400000000000546,"[0.2556332075219482, 0.004811335296483684]","[0.0052642184803963765, 0.039652087004225324]",-27.776409385494397,"[0.04156662379846818, 0.9991357344154981]"
574,57.50000000000055,"[0.2568753135557123, 0.017337095533535737]","[0.012421060337641232, 0.1252576023705205]",0.3316424798740303,"[0.07967131448878292, 0.9968211884022277]"
575,57.60000000000055,"[0.26077718072634154, 0.029069862962041643]","[0.03901867170629236, 0.11732767428505905]",-2.222145620155107,"[0.2384764797039135, 0.971148273245661]"
576,57.70000000000055,"[0.2688147835683127, 0.03817191515269603]","[0.08037602841971137, 0.09102052190654387]",-4.02316066463313,"[0.5345112462010742, 0.8451613619212456]"
577,57.80000000000055,"[0.2790712299816304, 0.043172427135125105]","[0.10256446413317744, 0.05000511982429075]",-3.937840099783152,"[0.8045364874265969, 0.5939032247759507]"
578,57.90000000000055,"[0.28795081528759386, 0.05405179865003704]","[0.08879585305963444, 0.10879371514911938]",4.326254837049947,"[0.694548249009935, 0.7194461270986406]"
579,58.000000000000554,"[0.3005995200125632, 0.06024586866024302]","[0.12648704724969317, 0.06194070010205978]",-4.308877410086298,"[0.8415086008166687, 0.5402437179195817]"
580,58.100000000000556,"[0.3090787985042263, 0.06672388841824002]","[0.08479278491663134, 0.06478019757997]",1.970137370603554,"[0.8108603599426524, 0.5852396745553672]"
581,58.20000000000056,"[0.32089565652393254, 0.07107900236451781]","[0.11816858019706222, 0.04355113946277786]",-2.992822910873416,"[0.9032360913463027, 0.42914398899373335]"
582,58.30000000000056,"[0.3309419999754322, 0.0784132474507119]","[0.10046343451499684, 0.07334245086194097]",2.7749793561587857,"[0.8427996750231127, 0.5382273755402408]"
583,58.40000000000056,"[0.3454124660526057, 0.08313426161498044]","[0.14470466077173505, 0.04721014164268539]",-3.152383584678047,"[0.9212611809631337, 0.38894451590221985]"
584,58.50000000000056,"[0.35058655577979875, 0.08889281936364755]","[0.05174089727193021, 0.05758557748667112]",5.2343694071892655,"[0.7690574062065283, 0.6391797133505466]"
585,58.60000000000056,"[0.3581679369514883, 0.08901427883253622]","[0.0758138117168955, 0.0012145946888866832]",-8.227793297447139,"[0.9718506937443014, 0.23559759987894632]"
586,58.700000000000564,"[0.36854560759549454, 0.09164439956343673]","[0.10377670644006243, 0.026301207309005065]",2.321925615070187,"[0.9701970018797967, 0.24231751390160333]"
587,58.800000000000566,"[0.3784672557376752, 0.08403240746793053]","[0.09921648142180661, -0.07611992095506198]",-9.026319823998463,"[0.9343665571020778, -0.35631325679689446]"
588,58.90000000000057,"[0.3923608068633669, 0.07491848609301442]","[0.13893551125691683, -0.09113921374916109]",0.738544445681697,"[0.8734216772844688, -0.48696465338829814]"
589,59.00000000000057,"[0.40494077112231913, 0.0660952802707789]","[0.12579964258952248, -0.08823205822235516]",-0.31075100582303783,"[0.837931812375397, -0.5457749332914461]"
590,59.10000000000057,"[0.4236825232241005, 0.06519537232812785]","[0.18741752101781362, -0.008999079426510598]",5.636617951450171,"[0.9753379349797572, -0.2207168153753194]"
591,59.20000000000057,"[0.44352354057382165, 0.06111836504827526]","[0.19841017349721157, -0.04077007279852586]",-1.5468272378450898,"[0.9781783488348448, -0.20776697974109518]"
592,59.30000000000057,"[0.46154536683679726, 0.04614108119198425]","[0.18021826262975604, -0.1497728385629101]",-4.907327093865499,"[0.861054171828389, -0.5085132379564246]"
593,59.400000000000574,"[0.4844269763486521, 0.040803739884002474]","[0.2288160951185486, -0.053373413079817744]",4.642340710067145,"[0.9459636364178802, -0.32427272252698147]"
594,59.500000000000576,"[0.5060057182022115, 0.04015643862787385]","[0.21578741853559402, -0.006473012561286212]",1.9917242649987887,"[0.9915960380454724, -0.12937270706189233]"
595,59.60000000000058,"[0.5193298727882607, 0.03593351554348162]","[0.13324154586049186, -0.04222923084392233]",-2.7693216787198516,"[0.9694226636018638, -0.24539702381053352]"
596,59.70000000000058,"[0.5295160996448929, 0.025938560523430385]","[0.10186226856632175, -0.09994955020051234]",-4.6899559777076405,"[0.8243270541792304, -0.5661138646493231]"
597,59.80000000000058,"[0.5390064230695002, 0.01856656793635522]","[0.09490323424607316, -0.07371992587075163]",1.1549321990802586,"[0.8015685750934882, -0.5979028511577739]"
598,59.90000000000058,"[0.5500309587761042, 0.013153381057156664]","[0.11024535706604, -0.05413186879198558]",2.039942339428462,"[0.8688915631314899, -0.4950024762755396]"
599,60.00000000000058,"[0.5644324270442798, 0.015449000250760547]","[0.14401468268175566, 0.022956191936038834]",6.144991613375375,"[0.9979992099807682, -0.0632263938380356]"
